sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;57;White;Divorced;Bachelors;United-States;Private;Exec-managerial;>50K
Female;39;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Female;26;White;Never-married;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;17;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;40;White;Married-civ-spouse;Assoc-voc;United-States;State-gov;Machine-op-inspct;>50K
Male;45;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;44;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;20;White;Never-married;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Female;33;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;46;White;Divorced;Masters;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;54;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Female;46;White;Divorced;5th-6th;United-States;Private;Craft-repair;<=50K
Male;25;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;46;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Female;36;White;Married-civ-spouse;Some-college;United-States;Local-gov;Transport-moving;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;29;White;Separated;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;44;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;35;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;>50K
Male;27;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Male;46;White;Separated;Assoc-acdm;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;34;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;<=50K
Female;45;White;Divorced;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;25;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;52;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Exec-managerial;>50K
Male;20;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;28;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;State-gov;Protective-serv;>50K
Female;34;White;Divorced;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;28;Other;Married-civ-spouse;7th-8th;Puerto-Rico;Private;Handlers-cleaners;<=50K
Male;41;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Female;41;Black;Divorced;Some-college;United-States;Local-gov;Other-service;<=50K
Female;24;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;33;White;Divorced;Some-college;United-States;Private;Exec-managerial;<=50K
Male;46;White;Married-civ-spouse;Doctorate;United-States;Private;Exec-managerial;>50K
Male;31;White;Married-civ-spouse;Some-college;United-States;State-gov;Machine-op-inspct;<=50K
Male;35;White;Divorced;12th;United-States;Private;Craft-repair;>50K
Male;52;White;Married-civ-spouse;1st-4th;Mexico;Private;Machine-op-inspct;<=50K
Female;30;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;34;Black;Separated;11th;United-States;Local-gov;Machine-op-inspct;<=50K
Female;34;White;Divorced;HS-grad;United-States;State-gov;Transport-moving;<=50K
Male;20;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;17;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Female;32;White;Married-civ-spouse;Bachelors;United-States;State-gov;Exec-managerial;>50K
Male;29;White;Divorced;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;33;White;Never-married;10th;United-States;Private;Craft-repair;<=50K
Male;25;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;36;White;Never-married;Masters;United-States;Federal-gov;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;Dominican-Republic;Private;Handlers-cleaners;<=50K
Male;63;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;>50K
Male;47;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;<=50K
Female;40;White;Married-spouse-absent;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Female;30;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Other-service;>50K
Male;27;Asian-Pac-Islander;Never-married;Some-college;Philippines;Private;Craft-repair;<=50K
Male;33;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;34;Black;Never-married;HS-grad;United-States;Local-gov;Farming-fishing;<=50K
Female;34;White;Never-married;Some-college;United-States;Local-gov;Protective-serv;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;42;White;Married-civ-spouse;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;29;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;45;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;24;White;Never-married;HS-grad;United-States;Federal-gov;Armed-Forces;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;27;White;Never-married;9th;Mexico;Private;Craft-repair;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;44;Black;Widowed;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;51;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Craft-repair;>50K
Male;60;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;>50K
Male;40;Asian-Pac-Islander;Married-civ-spouse;Assoc-voc;United-States;Private;Machine-op-inspct;>50K
Female;30;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;38;Black;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;44;White;Never-married;Assoc-acdm;United-States;Private;Farming-fishing;<=50K
Male;54;Black;Married-civ-spouse;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;50;White;Married-spouse-absent;1st-4th;United-States;Private;Craft-repair;<=50K
Female;24;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Female;37;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;52;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;38;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;49;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Private;Tech-support;>50K
Male;60;White;Never-married;Some-college;United-States;Private;Prof-specialty;>50K
Male;35;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;67;White;Divorced;Assoc-voc;United-States;Private;Other-service;<=50K
Female;46;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Male;17;White;Never-married;9th;United-States;Private;Other-service;<=50K
Male;22;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;27;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;33;White;Married-civ-spouse;Assoc-acdm;Portugal;Private;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;28;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Female;41;White;Married-spouse-absent;HS-grad;United-States;Private;Craft-repair;<=50K
Female;25;Black;Married-spouse-absent;Some-college;United-States;Private;Adm-clerical;<=50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Female;45;White;Divorced;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Female;40;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;46;White;Divorced;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Female;35;White;Never-married;Assoc-acdm;United-States;Private;Exec-managerial;<=50K
Female;34;White;Divorced;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;33;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Female;41;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;5th-6th;El-Salvador;Private;Other-service;<=50K
Female;26;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;Poland;Local-gov;Farming-fishing;<=50K
Male;62;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;58;White;Divorced;Some-college;France;Private;Other-service;<=50K
Female;25;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;24;Black;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Protective-serv;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Female;47;Black;Separated;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Female;39;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;49;White;Married-spouse-absent;Assoc-voc;United-States;Private;Handlers-cleaners;<=50K
Male;32;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;34;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;28;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Female;25;Amer-Indian-Eskimo;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;34;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;24;Black;Divorced;Some-college;United-States;Local-gov;Handlers-cleaners;<=50K
Male;37;White;Married-civ-spouse;Some-college;United-States;Local-gov;Tech-support;>50K
Male;44;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;>50K
Female;28;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;74;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Masters;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Female;44;Other;Divorced;11th;Puerto-Rico;Private;Machine-op-inspct;<=50K
Male;26;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;36;Black;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Female;41;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Exec-managerial;>50K
Male;67;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;39;White;Married-civ-spouse;12th;United-States;Local-gov;Tech-support;<=50K
Female;57;Black;Widowed;1st-4th;United-States;Private;Priv-house-serv;<=50K
Male;29;White;Separated;Assoc-voc;United-States;Private;Craft-repair;<=50K
Female;31;White;Never-married;Bachelors;United-States;Self-emp-inc;Farming-fishing;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;29;White;Never-married;Doctorate;United-States;Private;Prof-specialty;<=50K
Female;30;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;27;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;32;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;58;White;Married-civ-spouse;10th;United-States;Private;Other-service;<=50K
Male;35;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;<=50K
Male;21;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;28;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;46;White;Divorced;Some-college;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Female;36;White;Separated;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Female;72;White;Widowed;11th;United-States;Private;Adm-clerical;<=50K
Female;35;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;33;Black;Divorced;Assoc-voc;United-States;Federal-gov;Craft-repair;>50K
Female;69;White;Never-married;11th;United-States;Private;Machine-op-inspct;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;34;White;Married-civ-spouse;HS-grad;United-States;Private;Tech-support;<=50K
Male;30;White;Married-civ-spouse;11th;Mexico;Private;Other-service;<=50K
Male;28;White;Never-married;Bachelors;United-States;Private;Transport-moving;<=50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Female;24;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;52;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;20;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;43;White;Married-civ-spouse;Masters;United-States;Self-emp-inc;Exec-managerial;<=50K
Female;45;White;Separated;7th-8th;Mexico;Private;Other-service;<=50K
Male;29;White;Separated;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;47;White;Divorced;Masters;United-States;Private;Exec-managerial;<=50K
Male;24;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;17;White;Never-married;11th;United-States;Private;Sales;<=50K
Male;37;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;>50K
Female;27;White;Never-married;Doctorate;United-States;Private;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;36;White;Divorced;Assoc-acdm;United-States;Self-emp-not-inc;Sales;<=50K
Female;58;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;57;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;27;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;31;White;Never-married;Bachelors;United-States;Self-emp-not-inc;Tech-support;<=50K
