sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;30;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30;Asian-Pac-Islander;Never-married;10th;Vietnam;Private;Machine-op-inspct;<=50K
Male;30;White;Never-married;7th-8th;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;30;Amer-Indian-Eskimo;Never-married;Some-college;United-States;State-gov;Other-service;<=50K
Male;30;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;>50K
Female;30;White;Married-spouse-absent;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;30;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30;White;Divorced;12th;United-States;Private;Other-service;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Male;30;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;30;Black;Never-married;9th;United-States;Private;Handlers-cleaners;<=50K
Female;30;White;Never-married;Bachelors;United-States;Federal-gov;Protective-serv;>50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;>50K
Male;30;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;30;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;30;Black;Never-married;HS-grad;Jamaica;Private;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;5th-6th;Mexico;Private;Craft-repair;<=50K
Male;30;White;Separated;Some-college;United-States;Private;Transport-moving;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Female;30;Asian-Pac-Islander;Never-married;Bachelors;Taiwan;Private;Exec-managerial;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;>50K
Male;30;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;9th;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;30;Black;Separated;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Female;30;White;Never-married;HS-grad;Ireland;Private;Other-service;<=50K
Female;30;Black;Never-married;10th;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;30;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;30;Black;Separated;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;>50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;Some-college;South;Self-emp-inc;Exec-managerial;>50K
Male;30;Black;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;30;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Married-spouse-absent;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;11th;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;30;White;Never-married;Bachelors;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;30;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Female;30;White;Never-married;Assoc-acdm;United-States;Private;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;30;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;30;White;Divorced;Some-college;United-States;Private;Other-service;<=50K
Male;30;White;Separated;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;30;Black;Never-married;11th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;30;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;30;Other;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;30;Black;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;30;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Female;30;White;Never-married;Doctorate;United-States;Private;Prof-specialty;<=50K
Female;30;White;Divorced;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Female;30;Black;Never-married;Masters;United-States;State-gov;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;>50K
Male;30;White;Married-civ-spouse;Some-college;Mexico;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Protective-serv;>50K
Male;30;White;Married-civ-spouse;10th;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Prof-specialty;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Tech-support;<=50K
Female;30;White;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;30;White;Married-spouse-absent;11th;United-States;Private;Handlers-cleaners;<=50K
Female;30;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;30;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Male;30;Amer-Indian-Eskimo;Divorced;10th;United-States;Private;Other-service;<=50K
Female;30;White;Divorced;HS-grad;United-States;Self-emp-inc;Adm-clerical;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;30;White;Never-married;Bachelors;Germany;Private;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;30;Black;Never-married;HS-grad;United-States;Local-gov;Protective-serv;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;11th;United-States;Private;Craft-repair;<=50K
Female;30;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Female;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;30;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;30;Black;Never-married;HS-grad;United-States;State-gov;Other-service;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;30;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;9th;United-States;Private;Craft-repair;<=50K
Female;30;Black;Never-married;Prof-school;United-States;Federal-gov;Prof-specialty;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30;Black;Married-civ-spouse;HS-grad;United-States;Local-gov;Other-service;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;10th;United-States;Local-gov;Craft-repair;<=50K
Male;30;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;30;White;Never-married;Some-college;El-Salvador;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;7th-8th;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;11th;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;30;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;30;Asian-Pac-Islander;Divorced;HS-grad;South;Private;Other-service;<=50K
Male;30;White;Divorced;Assoc-acdm;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;30;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;30;White;Widowed;Bachelors;United-States;Private;Prof-specialty;>50K
Female;30;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Adm-clerical;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;30;Black;Never-married;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;30;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;Federal-gov;Armed-Forces;<=50K
Male;30;White;Never-married;Bachelors;United-States;State-gov;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Tech-support;>50K
Male;30;Black;Separated;Some-college;United-States;Local-gov;Handlers-cleaners;<=50K
Female;30;White;Separated;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;30;Black;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;30;White;Married-spouse-absent;Bachelors;United-States;Private;Sales;<=50K
Male;30;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;Black;Never-married;Some-college;United-States;Local-gov;Protective-serv;<=50K
Female;30;White;Divorced;Some-college;United-States;Private;Prof-specialty;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;30;White;Divorced;Assoc-voc;United-States;Self-emp-not-inc;Machine-op-inspct;<=50K
Female;30;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;Some-college;Cuba;Federal-gov;Adm-clerical;>50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;11th;Vietnam;Private;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Protective-serv;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;30;Black;Never-married;Some-college;United-States;Local-gov;Transport-moving;<=50K
Female;30;White;Divorced;10th;United-States;Private;Other-service;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;30;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;30;White;Divorced;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;30;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Hong;Private;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;30;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;30;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Female;30;White;Divorced;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Female;30;Black;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30;Asian-Pac-Islander;Never-married;Bachelors;United-States;Federal-gov;Exec-managerial;<=50K
Female;30;Black;Never-married;Bachelors;United-States;State-gov;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;11th;Mexico;Private;Farming-fishing;<=50K
Male;30;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;30;Black;Never-married;9th;United-States;Private;Farming-fishing;<=50K
Male;30;White;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Female;30;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;30;White;Divorced;Some-college;United-States;Private;Craft-repair;<=50K
Male;30;White;Widowed;Prof-school;United-States;Private;Other-service;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;30;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;30;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;Masters;India;Private;Prof-specialty;>50K
Female;30;White;Married-civ-spouse;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;30;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Never-married;Bachelors;Hungary;Private;Tech-support;<=50K
Male;30;White;Married-civ-spouse;11th;United-States;Private;Machine-op-inspct;<=50K
